224,91,,,,
892,91,,,,
900,91,,,,
1095,91,,,,
1138,91,,,,
1402,91,,,,
1606,91,,,,
1807,91,,,,
1808,91,,,,
1809,91,,,,
1810,91,,,,
1817,91,,,,
335,93,,,,
264,95,,,,
673,95,,,,
1112,95,,,,
1403,95,,,,
1589,95,,,,
1818,95,,,,
1864,95,,,,
812,96,,,,
893,96,,,,
115,98,,,,
187,98,,,,
343,98,,,,
880,98,,,,
881,98,,,,
882,98,,,,
883,98,,,,
888,98,,,,
889,98,,,,
894,98,,,,
895,98,,,,
896,98,,,,
959,98,,,,
1113,98,,,,
1114,98,,,,
1127,98,,,,
1271,98,,,,
1272,98,,,,
1550,98,,,,
1721,98,,,,
1722,98,,,,
376,100,,,,
853,100,,,,
879,100,,,,
884,100,,,,
885,100,,,,
813,101,,,,
834,101,,,,
878,101,,,,
886,101,,,,
887,101,,,,
897,101,,,,
899,101,,,,
1111,101,,,,
1135,101,,,,
1407,101,,,,
1607,101,,,,
1612,101,,,,
1720,101,,,,
1863,101,,,,
188,103,,,,
267,103,,,,
910,103,,,,
1115,103,,,,
1821,103,,,,
116,105,,,,
182,105,,,,
265,105,,,,
344,105,,,,
659,105,,,,
875,105,,,,
876,105,,,,
877,105,,,,
898,105,,,,
1094,105,,,,
1400,105,,,,
1719,105,,,,
1819,105,,,,
1546,107,,,,
178,108,,,,
266,108,,,,
814,108,,,,
815,108,,,,
852,108,,,,
890,108,,,,
1116,108,,,,
1117,108,,,,
1119,108,,,,
1137,108,,,,
1718,108,,,,
269,110,,,,
819,110,,,,
1118,110,,,,
1136,110,,,,
1283,110,,,,
1551,110,,,,
268,112,,,,
334,112,,,,
359,112,,,,
720,112,,,,
721,112,,,,
722,112,,,,
723,112,,,,
724,112,,,,
731,112,,,,
732,112,,,,
733,112,,,,
734,112,,,,
735,112,,,,
737,112,,,,
738,112,,,,
739,112,,,,
820,112,,,,
835,112,,,,
1110,112,,,,
1401,112,,,,
2006,112,,,,
730,113,,,,
736,113,,,,
740,113,,,,
742,113,,,,
837,113,,,,
1108,113,,,,
1590,113,,,,
2005,113,,,,
10,115,,,,
11,115,,,,
180,115,,,,
262,115,,,,
694,115,,,,
695,115,,,,
719,115,,,,
725,115,,,,
726,115,,,,
727,115,,,,
728,115,,,,
729,115,,,,
741,115,,,,
743,115,,,,
744,115,,,,
821,115,,,,
822,115,,,,
823,115,,,,
824,115,,,,
851,115,,,,
1120,115,,,,
1134,115,,,,
1274,115,,,,
1516,115,,,,
1517,115,,,,
1518,115,,,,
1519,115,,,,
1520,115,,,,
1806,115,,,,
337,117,,,,
689,117,,,,
825,117,,,,
826,117,,,,
831,117,,,,
1144,117,,,,
1703,117,,,,
1820,117,,,,
156,118,,,,
336,118,,,,
693,118,,,,
706,118,,,,
707,118,,,,
708,118,,,,
709,118,,,,
710,118,,,,
816,118,,,,
830,118,,,,
833,118,,,,
1109,118,,,,
1121,118,,,,
1126,118,,,,
1139,118,,,,
1270,118,,,,
1515,118,,,,
1521,118,,,,
1717,118,,,,
181,120,,,,
223,120,,,,
342,120,,,,
698,120,,,,
754,120,,,,
836,120,,,,
845,120,,,,
1545,120,,,,
114,122,,,,
688,122,,,,
696,122,,,,
697,122,,,,
699,122,,,,
700,122,,,,
702,122,,,,
703,122,,,,
704,122,,,,
705,122,,,,
711,122,,,,
745,122,,,,
753,122,,,,
755,122,,,,
818,122,,,,
828,122,,,,
829,122,,,,
832,122,,,,
1277,122,,,,
1408,122,,,,
1552,122,,,,
1706,122,,,,
1874,122,,,,
160,124,,,,
701,124,,,,
718,124,,,,
748,124,,,,
749,124,,,,
750,124,,,,
751,124,,,,
756,124,,,,
850,124,,,,
1522,124,,,,
2007,124,,,,
189,125,,,,
373,125,,,,
525,125,,,,
746,125,,,,
747,125,,,,
752,125,,,,
757,125,,,,
758,125,,,,
759,125,,,,
817,125,,,,
827,125,,,,
1276,125,,,,
1523,125,,,,
1525,125,,,,
1702,125,,,,
1705,125,,,,
240,129,,,,
338,129,,,,
674,129,,,,
712,129,,,,
1212,129,,,,
1514,129,,,,
1704,129,,,,
1707,129,,,,
760,130,,,,
764,130,,,,
1096,130,,,,
1275,130,,,,
108,132,,,,
672,132,,,,
717,132,,,,
849,132,,,,
1143,132,,,,
1147,132,,,,
1273,132,,,,
1524,132,,,,
1716,132,,,,
1870,132,,,,
690,134,,,,
113,135,,,,
660,135,,,,
874,135,,,,
1084,135,,,,
1321,135,,,,
1398,135,,,,
1588,135,,,,
1701,135,,,,
2008,135,,,,
1085,137,,,,
1086,137,,,,
1148,137,,,,
1179,137,,,,
713,139,,,,
1093,139,,,,
1124,139,,,,
1399,139,,,,
761,141,,,,
1131,141,,,,
9,142,,,,
667,142,,,,
687,142,,,,
1145,142,,,,
1149,142,,,,
1185,142,,,,
1189,142,,,,
1553,142,,,,
1608,142,,,,
1760,142,,,,
1780,142,,,,
103,144,,,,
126,144,,,,
692,144,,,,
763,144,,,,
714,146,,,,
716,146,,,,
903,146,,,,
904,146,,,,
1031,146,,,,
1184,146,,,,
1805,146,,,,
715,147,,,,
762,147,,,,
592,149,,,,
671,149,,,,
847,149,,,,
949,149,,,,
1107,149,,,,
1122,149,,,,
1128,149,,,,
1543,149,,,,
1823,149,,,,
1866,149,,,,
109,151,,,,
1132,151,,,,
1178,151,,,,
1824,151,,,,
8,152,,,,
112,152,,,,
345,152,,,,
418,152,,,,
691,152,,,,
765,152,,,,
856,152,,,,
1140,152,,,,
1183,152,,,,
1150,154,,,,
1320,154,,,,
222,156,,,,
670,156,,,,
948,156,,,,
960,156,,,,
1082,156,,,,
1151,156,,,,
1611,156,,,,
1700,156,,,,
2004,156,,,,
7,158,,,,
1090,158,,,,
1181,158,,,,
1269,158,,,,
1129,159,,,,
1708,159,,,,
1852,159,,,,
1853,159,,,,
1091,161,,,,
1854,161,,,,
668,163,,,,
1133,163,,,,
1141,163,,,,
1182,163,,,,
1264,163,,,,
1541,163,,,,
1610,163,,,,
1851,163,,,,
675,164,,,,
1537,164,,,,
1855,164,,,,
5,166,,,,
12,166,,,,
104,166,,,,
270,166,,,,
341,166,,,,
686,166,,,,
1092,166,,,,
1540,166,,,,
1850,166,,,,
1856,166,,,,
4,168,,,,
669,168,,,,
838,168,,,,
1083,168,,,,
1694,168,,,,
556,169,,,,
1180,169,,,,
1210,169,,,,
1698,169,,,,
1761,169,,,,
1857,169,,,,
1097,171,,,,
1130,171,,,,
1323,171,,,,
1409,171,,,,
110,173,,,,
358,173,,,,
549,173,,,,
1098,173,,,,
1609,173,,,,
1697,173,,,,
1699,173,,,,
1709,173,,,,
1715,173,,,,
1106,175,,,,
1146,175,,,,
1316,175,,,,
1714,175,,,,
111,176,,,,
1123,176,,,,
1265,176,,,,
1396,176,,,,
1544,176,,,,
1613,176,,,,
1650,176,,,,
1651,176,,,,
1696,176,,,,
1713,176,,,,
1825,176,,,,
1081,178,,,,
1268,178,,,,
1695,178,,,,
1759,178,,,,
1849,178,,,,
105,180,,,,
107,180,,,,
1191,180,,,,
1587,180,,,,
1693,180,,,,
1711,180,,,,
1712,180,,,,
1776,180,,,,
1890,180,,,,
676,181,,,,
3,183,,,,
6,183,,,,
540,183,,,,
548,183,,,,
685,183,,,,
839,183,,,,
1051,183,,,,
1190,183,,,,
1384,183,,,,
1649,183,,,,
1710,183,,,,
1848,183,,,,
2,185,,,,
1542,185,,,,
1,186,,,,
161,186,,,,
666,186,,,,
857,186,,,,
911,186,,,,
1186,186,,,,
1513,186,,,,
1648,186,,,,
1847,186,,,,
550,188,,,,
1539,188,,,,
1858,188,,,,
677,190,,,,
766,190,,,,
873,190,,,,
1177,190,,,,
1319,190,,,,
1386,190,,,,
1397,190,,,,
1535,190,,,,
1889,190,,,,
339,193,,,,
678,193,,,,
1188,193,,,,
1263,193,,,,
1385,193,,,,
1387,193,,,,
1395,193,,,,
1692,193,,,,
1869,193,,,,
134,197,,,,
261,197,,,,
419,197,,,,
551,197,,,,
1049,197,,,,
1099,197,,,,
1142,197,,,,
1536,197,,,,
1691,197,,,,
13,200,,,,
340,200,,,,
372,200,,,,
844,200,,,,
1647,200,,,,
1690,200,,,,
1736,200,,,,
1723,202,,,,
767,203,,,,
775,203,,,,
811,203,,,,
848,203,,,,
1047,203,,,,
1266,203,,,,
1492,203,,,,
1528,203,,,,
1534,203,,,,
1689,203,,,,
1735,203,,,,
1846,203,,,,
1176,205,,,,
1891,205,,,,
780,207,,,,
781,207,,,,
783,207,,,,
784,207,,,,
790,207,,,,
791,207,,,,
810,207,,,,
858,207,,,,
1491,207,,,,
779,209,,,,
782,209,,,,
792,209,,,,
1315,209,,,,
1394,209,,,,
778,210,,,,
785,210,,,,
789,210,,,,
793,210,,,,
1192,210,,,,
1267,210,,,,
1318,210,,,,
1490,210,,,,
1493,210,,,,
1494,210,,,,
1688,210,,,,
1758,210,,,,
1804,210,,,,
652,212,,,,
794,212,,,,
950,212,,,,
148,214,,,,
684,214,,,,
774,214,,,,
776,214,,,,
777,214,,,,
786,214,,,,
795,214,,,,
796,214,,,,
797,214,,,,
798,214,,,,
799,214,,,,
800,214,,,,
801,214,,,,
802,214,,,,
803,214,,,,
804,214,,,,
805,214,,,,
806,214,,,,
807,214,,,,
808,214,,,,
809,214,,,,
1041,214,,,,
1388,214,,,,
1488,214,,,,
1489,214,,,,
1737,214,,,,
1740,214,,,,
1868,214,,,,
14,215,,,,
846,215,,,,
1845,215,,,,
788,217,,,,
1048,217,,,,
1105,217,,,,
1238,217,,,,
1241,217,,,,
1487,217,,,,
1538,217,,,,
1741,217,,,,
360,219,,,,
555,219,,,,
787,219,,,,
1103,219,,,,
1245,219,,,,
1246,219,,,,
1247,219,,,,
1559,219,,,,
1687,219,,,,
106,220,,,,
250,220,,,,
661,220,,,,
1240,220,,,,
1242,220,,,,
1485,220,,,,
1486,220,,,,
1529,220,,,,
1732,220,,,,
1734,220,,,,
1738,220,,,,
1248,222,,,,
1739,222,,,,
15,224,,,,
190,224,,,,
213,224,,,,
464,224,,,,
586,224,,,,
597,224,,,,
598,224,,,,
599,224,,,,
600,224,,,,
601,224,,,,
602,224,,,,
603,224,,,,
604,224,,,,
605,224,,,,
606,224,,,,
607,224,,,,
608,224,,,,
609,224,,,,
610,224,,,,
611,224,,,,
612,224,,,,
613,224,,,,
614,224,,,,
615,224,,,,
616,224,,,,
617,224,,,,
618,224,,,,
619,224,,,,
620,224,,,,
621,224,,,,
622,224,,,,
623,224,,,,
624,224,,,,
625,224,,,,
626,224,,,,
627,224,,,,
628,224,,,,
629,224,,,,
630,224,,,,
631,224,,,,
632,224,,,,
633,224,,,,
634,224,,,,
635,224,,,,
636,224,,,,
637,224,,,,
638,224,,,,
639,224,,,,
640,224,,,,
641,224,,,,
642,224,,,,
643,224,,,,
644,224,,,,
645,224,,,,
646,224,,,,
647,224,,,,
648,224,,,,
649,224,,,,
650,224,,,,
651,224,,,,
1102,224,,,,
1104,224,,,,
1173,224,,,,
1175,224,,,,
1233,224,,,,
1239,224,,,,
1244,224,,,,
1317,224,,,,
1484,224,,,,
1530,224,,,,
1660,224,,,,
1733,224,,,,
1844,224,,,,
333,225,,,,
872,225,,,,
1383,225,,,,
2003,225,,,,
16,227,,,,
214,227,,,,
596,227,,,,
773,227,,,,
1050,227,,,,
1234,227,,,,
1236,227,,,,
1237,227,,,,
1249,227,,,,
1381,227,,,,
1389,227,,,,
1483,227,,,,
1686,227,,,,
1035,229,,,,
1052,229,,,,
1080,229,,,,
1235,229,,,,
1258,229,,,,
1495,229,,,,
1614,229,,,,
1888,229,,,,
17,231,,,,
251,231,,,,
1101,231,,,,
1155,231,,,,
1174,231,,,,
1232,231,,,,
1250,231,,,,
1252,231,,,,
1253,231,,,,
1255,231,,,,
1256,231,,,,
1257,231,,,,
1260,231,,,,
1393,231,,,,
1482,231,,,,
1526,231,,,,
1558,231,,,,
1079,232,,,,
1251,232,,,,
1254,232,,,,
1259,232,,,,
249,234,,,,
557,234,,,,
558,234,,,,
559,234,,,,
560,234,,,,
561,234,,,,
562,234,,,,
595,234,,,,
1056,234,,,,
1057,234,,,,
1058,234,,,,
1059,234,,,,
1060,234,,,,
1061,234,,,,
1062,234,,,,
1063,234,,,,
1064,234,,,,
1065,234,,,,
1066,234,,,,
1067,234,,,,
1068,234,,,,
1069,234,,,,
1070,234,,,,
1071,234,,,,
1072,234,,,,
1073,234,,,,
1074,234,,,,
1075,234,,,,
1076,234,,,,
1077,234,,,,
1078,234,,,,
1152,234,,,,
1187,234,,,,
1243,234,,,,
1326,234,,,,
1382,234,,,,
1481,234,,,,
1531,234,,,,
1554,234,,,,
1892,234,,,,
102,236,,,,
552,236,,,,
563,236,,,,
1297,236,,,,
1685,236,,,,
1742,236,,,,
18,237,,,,
564,237,,,,
1037,237,,,,
1055,237,,,,
1284,237,,,,
1410,237,,,,
1479,237,,,,
1480,237,,,,
1750,237,,,,
1826,237,,,,
1887,237,,,,
526,239,,,,
565,239,,,,
593,239,,,,
594,239,,,,
1196,239,,,,
566,241,,,,
567,241,,,,
568,241,,,,
569,241,,,,
570,241,,,,
571,241,,,,
572,241,,,,
573,241,,,,
574,241,,,,
575,241,,,,
576,241,,,,
577,241,,,,
578,241,,,,
579,241,,,,
580,241,,,,
581,241,,,,
582,241,,,,
583,241,,,,
584,241,,,,
585,241,,,,
951,241,,,,
1036,241,,,,
1158,241,,,,
1159,241,,,,
1164,241,,,,
1193,241,,,,
1646,241,,,,
1749,241,,,,
1751,241,,,,
1757,241,,,,
1762,241,,,,
1775,241,,,,
1843,241,,,,
19,242,,,,
215,242,,,,
1160,242,,,,
1161,242,,,,
1167,242,,,,
1168,242,,,,
1478,242,,,,
20,244,,,,
94,244,,,,
95,244,,,,
96,244,,,,
97,244,,,,
98,244,,,,
99,244,,,,
252,244,,,,
683,244,,,,
772,244,,,,
1163,244,,,,
1166,244,,,,
1172,244,,,,
1200,244,,,,
1231,244,,,,
1324,244,,,,
1327,244,,,,
1380,244,,,,
1392,244,,,,
1477,244,,,,
1496,244,,,,
1743,244,,,,
1752,244,,,,
1830,244,,,,
1831,244,,,,
1832,244,,,,
1833,244,,,,
1834,244,,,,
1835,244,,,,
1836,244,,,,
22,246,,,,
24,246,,,,
25,246,,,,
26,246,,,,
27,246,,,,
28,246,,,,
29,246,,,,
30,246,,,,
31,246,,,,
32,246,,,,
33,246,,,,
34,246,,,,
35,246,,,,
36,246,,,,
37,246,,,,
38,246,,,,
39,246,,,,
40,246,,,,
41,246,,,,
42,246,,,,
43,246,,,,
45,246,,,,
46,246,,,,
47,246,,,,
48,246,,,,
49,246,,,,
50,246,,,,
51,246,,,,
52,246,,,,
53,246,,,,
54,246,,,,
55,246,,,,
56,246,,,,
57,246,,,,
58,246,,,,
59,246,,,,
60,246,,,,
61,246,,,,
62,246,,,,
63,246,,,,
64,246,,,,
65,246,,,,
66,246,,,,
67,246,,,,
68,246,,,,
69,246,,,,
70,246,,,,
71,246,,,,
72,246,,,,
73,246,,,,
74,246,,,,
75,246,,,,
76,246,,,,
77,246,,,,
78,246,,,,
79,246,,,,
80,246,,,,
81,246,,,,
82,246,,,,
83,246,,,,
84,246,,,,
85,246,,,,
86,246,,,,
87,246,,,,
88,246,,,,
89,246,,,,
90,246,,,,
91,246,,,,
1157,246,,,,
1165,246,,,,
1169,246,,,,
1586,246,,,,
1827,246,,,,
1842,246,,,,
21,248,,,,
23,248,,,,
44,248,,,,
92,248,,,,
93,248,,,,
100,248,,,,
271,248,,,,
768,248,,,,
770,248,,,,
1030,248,,,,
1046,248,,,,
1156,248,,,,
1170,248,,,,
1171,248,,,,
1322,248,,,,
1476,248,,,,
1555,248,,,,
1684,248,,,,
1841,248,,,,
377,249,,,,
769,249,,,,
1475,249,,,,
1829,249,,,,
212,251,,,,
216,251,,,,
346,251,,,,
420,251,,,,
1054,251,,,,
1154,251,,,,
1198,251,,,,
1214,251,,,,
1216,251,,,,
1391,251,,,,
1411,251,,,,
1473,251,,,,
1474,251,,,,
1645,251,,,,
1744,251,,,,
1745,251,,,,
1746,251,,,,
1747,251,,,,
1774,251,,,,
1828,251,,,,
1893,251,,,,
840,253,,,,
961,253,,,,
1162,253,,,,
1748,253,,,,
1038,254,,,,
1045,254,,,,
1285,254,,,,
1390,254,,,,
1412,254,,,,
1724,254,,,,
536,256,,,,
1261,256,,,,
1262,256,,,,
1731,256,,,,
1862,256,,,,
463,258,,,,
547,258,,,,
679,258,,,,
1202,258,,,,
1206,258,,,,
1209,258,,,,
1683,258,,,,
117,259,,,,
177,259,,,,
1230,259,,,,
1472,259,,,,
1497,259,,,,
1840,259,,,,
125,261,,,,
217,261,,,,
371,261,,,,
682,261,,,,
771,261,,,,
1195,261,,,,
1197,261,,,,
1215,261,,,,
1296,261,,,,
1781,261,,,,
1969,261,,,,
1100,263,,,,
1201,263,,,,
1294,263,,,,
1970,263,,,,
101,265,,,,
662,265,,,,
871,265,,,,
1199,265,,,,
1217,265,,,,
1471,265,,,,
1510,265,,,,
1532,265,,,,
1658,265,,,,
1659,265,,,,
1682,265,,,,
1753,265,,,,
2001,265,,,,
2002,265,,,,
1153,266,,,,
1379,266,,,,
248,268,,,,
347,268,,,,
421,268,,,,
422,268,,,,
1194,268,,,,
1205,268,,,,
1295,268,,,,
1298,268,,,,
1413,268,,,,
1429,268,,,,
1430,268,,,,
1504,268,,,,
1509,268,,,,
1585,268,,,,
1894,268,,,,
1918,268,,,,
1971,268,,,,
1995,268,,,,
999,270,,,,
1053,270,,,,
1223,270,,,,
1428,270,,,,
1431,270,,,,
1432,270,,,,
1470,270,,,,
1652,270,,,,
1904,270,,,,
680,271,,,,
1213,271,,,,
1222,271,,,,
1229,271,,,,
1299,271,,,,
1463,271,,,,
1503,271,,,,
1508,271,,,,
1511,271,,,,
1512,271,,,,
1968,271,,,,
519,273,,,,
1042,273,,,,
1433,273,,,,
1507,273,,,,
1527,273,,,,
1730,273,,,,
1203,275,,,,
1221,275,,,,
1228,275,,,,
1308,275,,,,
1325,275,,,,
1469,275,,,,
1502,275,,,,
1505,275,,,,
1533,275,,,,
1584,275,,,,
1725,275,,,,
1726,275,,,,
1867,275,,,,
1886,275,,,,
1925,275,,,,
1994,275,,,,
423,276,,,,
1218,276,,,,
1220,276,,,,
1434,276,,,,
1464,276,,,,
1506,276,,,,
1729,276,,,,
681,278,,,,
1226,278,,,,
1378,278,,,,
1435,278,,,,
1436,278,,,,
1462,278,,,,
1465,278,,,,
1468,278,,,,
1654,278,,,,
1655,278,,,,
1681,278,,,,
1727,278,,,,
1728,278,,,,
1803,278,,,,
1924,278,,,,
1972,278,,,,
218,280,,,,
1219,280,,,,
1466,280,,,,
1467,280,,,,
1764,280,,,,
1859,280,,,,
1922,280,,,,
1923,280,,,,
1039,282,,,,
1309,282,,,,
1461,282,,,,
1498,282,,,,
1501,282,,,,
1583,282,,,,
1656,282,,,,
1763,282,,,,
1926,282,,,,
1965,282,,,,
1227,283,,,,
1582,283,,,,
1837,283,,,,
1964,283,,,,
324,285,,,,
1040,285,,,,
1224,285,,,,
1460,285,,,,
1773,285,,,,
1921,285,,,,
1984,285,,,,
241,287,,,,
1459,287,,,,
1680,287,,,,
1765,287,,,,
253,288,,,,
424,288,,,,
1225,288,,,,
1307,288,,,,
1427,288,,,,
1581,288,,,,
1657,288,,,,
1661,288,,,,
1754,288,,,,
1782,288,,,,
1783,288,,,,
1920,288,,,,
1973,288,,,,
998,290,,,,
1985,290,,,,
260,292,,,,
425,292,,,,
1426,292,,,,
1785,292,,,,
1839,292,,,,
1907,292,,,,
1908,292,,,,
1909,292,,,,
1910,292,,,,
1911,292,,,,
1914,292,,,,
1919,292,,,,
1986,292,,,,
841,293,,,,
1580,293,,,,
1912,293,,,,
1301,295,,,,
1458,295,,,,
1560,295,,,,
1576,295,,,,
1579,295,,,,
1906,295,,,,
1913,295,,,,
1983,295,,,,
1987,295,,,,
1988,295,,,,
1377,297,,,,
1414,297,,,,
1917,297,,,,
426,299,,,,
1204,299,,,,
1424,299,,,,
1425,299,,,,
1578,299,,,,
1679,299,,,,
1875,299,,,,
1905,299,,,,
1980,299,,,,
1982,299,,,,
1575,300,,,,
1989,300,,,,
323,302,,,,
370,302,,,,
554,302,,,,
947,302,,,,
1310,302,,,,
1365,302,,,,
1915,302,,,,
1974,302,,,,
1981,302,,,,
534,304,,,,
1328,304,,,,
1376,304,,,,
1457,304,,,,
1087,305,,,,
1415,305,,,,
1557,305,,,,
1577,305,,,,
1967,305,,,,
219,307,,,,
325,307,,,,
518,309,,,,
842,309,,,,
843,309,,,,
1304,309,,,,
1437,309,,,,
1456,309,,,,
1574,309,,,,
1784,309,,,,
1786,309,,,,
1885,309,,,,
322,312,,,,
546,312,,,,
1043,312,,,,
1305,312,,,,
1306,312,,,,
1375,312,,,,
1422,312,,,,
1423,312,,,,
1556,312,,,,
1566,312,,,,
1573,312,,,,
1644,312,,,,
1677,312,,,,
1678,312,,,,
1838,312,,,,
1884,312,,,,
1975,312,,,,
321,314,,,,
665,314,,,,
867,314,,,,
1088,314,,,,
1903,314,,,,
1916,314,,,,
2000,314,,,,
427,316,,,,
535,316,,,,
553,316,,,,
868,316,,,,
869,316,,,,
870,316,,,,
1207,316,,,,
1303,316,,,,
1314,316,,,,
1371,316,,,,
1372,316,,,,
1416,316,,,,
1499,316,,,,
1755,316,,,,
1799,316,,,,
1860,316,,,,
1966,316,,,,
1976,316,,,,
1993,316,,,,
1208,317,,,,
1329,317,,,,
1567,317,,,,
1979,317,,,,
290,319,,,,
320,319,,,,
663,319,,,,
1572,319,,,,
1802,319,,,,
1902,319,,,,
465,321,,,,
1286,321,,,,
1568,321,,,,
118,322,,,,
1370,322,,,,
1374,322,,,,
1438,322,,,,
1455,322,,,,
1500,322,,,,
1565,322,,,,
1798,322,,,,
1861,322,,,,
1883,322,,,,
1977,322,,,,
1978,322,,,,
1996,322,,,,
1373,324,,,,
1561,324,,,,
1676,324,,,,
1756,324,,,,
1963,324,,,,
191,326,,,,
533,326,,,,
865,326,,,,
1044,326,,,,
1369,326,,,,
1562,326,,,,
1571,326,,,,
1998,326,,,,
1999,326,,,,
272,329,,,,
319,329,,,,
664,329,,,,
864,329,,,,
1089,329,,,,
1292,329,,,,
1364,329,,,,
1368,329,,,,
1563,329,,,,
1564,329,,,,
1569,329,,,,
1771,329,,,,
1787,329,,,,
1997,329,,,,
361,331,,,,
866,331,,,,
147,333,,,,
863,333,,,,
1293,333,,,,
1366,333,,,,
1454,333,,,,
1570,333,,,,
1640,333,,,,
1766,333,,,,
860,334,,,,
1029,334,,,,
1300,334,,,,
1417,334,,,,
1767,334,,,,
1363,336,,,,
1367,336,,,,
1439,336,,,,
1643,336,,,,
124,338,,,,
1675,338,,,,
369,339,,,,
1311,339,,,,
1313,339,,,,
1421,339,,,,
1453,339,,,,
1674,339,,,,
1992,339,,,,
318,341,,,,
417,341,,,,
862,341,,,,
1673,341,,,,
1991,341,,,,
1312,343,,,,
1418,343,,,,
1788,343,,,,
1790,343,,,,
1901,343,,,,
1672,344,,,,
1990,344,,,,
242,346,,,,
1362,346,,,,
1653,346,,,,
1671,346,,,,
1772,346,,,,
1789,346,,,,
1791,346,,,,
1792,346,,,,
912,348,,,,
1302,348,,,,
1670,348,,,,
428,350,,,,
1452,350,,,,
326,351,,,,
348,351,,,,
859,351,,,,
1642,351,,,,
1669,351,,,,
1800,351,,,,
211,353,,,,
541,353,,,,
1797,353,,,,
460,355,,,,
1618,355,,,,
1641,355,,,,
1770,355,,,,
1927,355,,,,
289,356,,,,
291,356,,,,
1419,356,,,,
1793,356,,,,
1882,356,,,,
1895,356,,,,
1668,358,,,,
461,360,,,,
1330,360,,,,
1876,360,,,,
1900,360,,,,
315,361,,,,
316,361,,,,
462,361,,,,
1331,363,,,,
1451,363,,,,
1663,363,,,,
1794,363,,,,
1897,363,,,,
176,365,,,,
1361,365,,,,
1616,365,,,,
1667,365,,,,
135,367,,,,
317,367,,,,
1332,367,,,,
259,368,,,,
1287,368,,,,
517,370,,,,
1450,370,,,,
1795,370,,,,
1896,370,,,,
162,373,,,,
273,373,,,,
861,373,,,,
1615,373,,,,
1619,373,,,,
1796,373,,,,
1662,375,,,,
466,377,,,,
1333,377,,,,
1440,377,,,,
1666,377,,,,
1801,377,,,,
1881,377,,,,
243,380,,,,
332,380,,,,
1620,380,,,,
1769,380,,,,
288,382,,,,
1768,384,,,,
1664,385,,,,
1665,385,,,,
1928,385,,,,
544,387,,,,
1288,387,,,,
1289,387,,,,
1360,387,,,,
1617,387,,,,
1634,387,,,,
1898,387,,,,
1441,390,,,,
1448,390,,,,
1449,390,,,,
1877,390,,,,
1880,390,,,,
1935,390,,,,
287,392,,,,
429,394,,,,
1027,394,,,,
1420,394,,,,
1635,394,,,,
1636,394,,,,
459,395,,,,
1028,395,,,,
1359,395,,,,
1621,395,,,,
1633,395,,,,
1637,395,,,,
1878,395,,,,
1879,395,,,,
1899,395,,,,
221,397,,,,
1026,397,,,,
1639,397,,,,
327,401,,,,
913,401,,,,
962,401,,,,
1290,401,,,,
1355,401,,,,
1356,401,,,,
1442,401,,,,
1443,401,,,,
1638,401,,,,
1934,401,,,,
1962,401,,,,
1447,402,,,,
1335,404,,,,
1357,404,,,,
1358,404,,,,
1444,404,,,,
1929,404,,,,
1354,406,,,,
545,407,,,,
1445,407,,,,
1446,407,,,,
1930,407,,,,
1961,407,,,,
1334,409,,,,
1353,411,,,,
1933,411,,,,
192,412,,,,
1291,412,,,,
1336,412,,,,
1931,414,,,,
1932,414,,,,
220,416,,,,
1337,416,,,,
1631,418,,,,
1630,419,,,,
